user,day,logon_events,logoff_events,logon_outside_hours,unique_logon_pcs,usb_events,usb_connect_events,usb_disconnect_events,usb_outside_hours,unique_usb_pcs,file_copy_events,file_copy_outside_hours,unique_files_copied,unique_file_pcs,http_events,http_outside_hours,unique_urls,unique_domains,unique_http_pcs,email_events,email_outside_hours,total_email_size,avg_email_size,total_attachments,emails_with_attachments,to_recipients_count,cc_recipients_count,bcc_recipients_count,unique_email_pcs,rule_score,rule_reasons,anomaly_prediction,anomaly_score,is_anomaly,autoencoder_reconstruction_error,autoencoder_threshold,autoencoder_is_anomaly,risk_score,risk_level,alert_reason,employee_name,email,role,business_unit,functional_unit,department,team,supervisor,ldap_source_file
DLM0051,2010-01-07,2.0,1.0,1.0,1.0,18.0,9.0,9.0,0.0,1.0,24.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,Logon activity outside working hours; USB activity detected; High file copy activity; Possible data exfiltration pattern,1,0.0424692573308898,0,0.36106488623958044,0.697005956229538,0,95,critical,Logon activity outside working hours; USB activity detected; High file copy activity; Possible data exfiltration pattern,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DLM0051,2010-01-08,0.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,1.0,26.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.07805894001208902,0,0.07185445176116367,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DLM0051,2010-01-09,0.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,1.0,27.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.07587931229607192,0,0.07597268567036625,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DLM0051,2010-01-10,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,1.0,21.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.10997987929289399,0,0.05173449989261843,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DLM0051,2010-01-11,0.0,0.0,0.0,0.0,18.0,9.0,9.0,1.0,1.0,26.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,USB activity detected; USB activity outside working hours; High file copy activity,1,0.04772699647321099,0,0.2405219645973278,0.697005956229538,0,70,high,USB activity detected; USB activity outside working hours; High file copy activity,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DLM0051,2010-01-12,0.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,1.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.09791650625471582,0,0.06480323387949001,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DLM0051,2010-01-13,0.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.1503712295256983,0,0.029066476541412846,0.697005956229538,0,15,low,USB activity detected,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,2011-05.csv
DMG0358,2010-01-04,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,372363.0,33851.181818181816,10.0,4.0,20.0,7.0,0.0,1.0,35,Logon activity outside working hours; Multiple PCs used for logon,1,0.014577881317097918,0,0.13166481807047842,0.697005956229538,0,35,medium,Logon activity outside working hours; Multiple PCs used for logon,Dorothy Marny Goff,Dorothy.Marny.Goff@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,2011-05.csv
DMG0358,2010-01-05,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Logon activity outside working hours; Multiple PCs used for logon,1,0.08727656933587313,0,0.03270114254469496,0.697005956229538,0,35,medium,Logon activity outside working hours; Multiple PCs used for logon,Dorothy Marny Goff,Dorothy.Marny.Goff@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,2011-05.csv
DMG0358,2010-01-06,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Logon activity outside working hours; Multiple PCs used for logon,1,0.08727656933587313,0,0.03270114254469496,0.697005956229538,0,35,medium,Logon activity outside working hours; Multiple PCs used for logon,Dorothy Marny Goff,Dorothy.Marny.Goff@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,2011-05.csv
DMG0358,2010-01-07,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Logon activity outside working hours; Multiple PCs used for logon,1,0.12256323099247035,0,0.0912360313413256,0.697005956229538,0,35,medium,Logon activity outside working hours; Multiple PCs used for logon,Dorothy Marny Goff,Dorothy.Marny.Goff@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,2011-05.csv
DMK0257,2010-01-04,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,7.0,0.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,263456.0,29272.88888888889,7.0,5.0,13.0,6.0,5.0,1.0,15,USB activity detected,1,0.07178796170722312,0,0.49068450364381566,0.697005956229538,0,15,low,USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-05,3.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,307377.0,34153.0,7.0,5.0,15.0,10.0,5.0,1.0,35,Logon activity outside working hours; USB activity detected,1,0.018663989684139737,0,0.22419967017657869,0.697005956229538,0,35,medium,Logon activity outside working hours; USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-06,2.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2177931583042476,0,0.08160384504842016,0.697005956229538,0,15,low,USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-07,3.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Logon activity outside working hours; USB activity detected,1,0.15153274735883349,0,0.14416555871951287,0.697005956229538,0,35,medium,Logon activity outside working hours; USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-08,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.22467427013337,0,0.027613971130823235,0.697005956229538,0,15,low,USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-11,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2255480598108977,0,0.03194264222559186,0.697005956229538,0,15,low,USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-12,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.22229860667995976,0,0.04602747331857822,0.697005956229538,0,15,low,USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DMK0257,2010-01-13,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24138913393585137,0,0.034578884745784924,0.697005956229538,0,15,low,USB activity detected,Desirae Mari Koch,Desirae.Mari.Koch@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2011-05.csv
DPM0423,2010-01-04,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,290541.0,32282.333333333332,8.0,4.0,18.0,7.0,5.0,1.0,15,USB activity detected,1,0.05176391408244274,0,0.10658996128972675,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-05,1.0,1.0,0.0,1.0,10.0,5.0,5.0,0.0,1.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.18793412795339104,0,0.04966000439443786,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-06,2.0,2.0,0.0,2.0,8.0,4.0,4.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.17671113545141054,0,0.14098413675501031,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-07,1.0,0.0,0.0,1.0,8.0,4.0,4.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.19310921902596007,0,0.05597621371063419,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-08,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.21255883227265943,0,0.027228099363080988,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-11,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2141777637312171,0,0.03250715148939502,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-12,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.22467427013337,0,0.027613971130823235,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPM0423,2010-01-13,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24138913393585137,0,0.034578884745784924,0.697005956229538,0,15,low,USB activity detected,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,2011-05.csv
DPS0262,2010-01-07,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Logon activity outside working hours,1,0.22918650906551175,0,0.08228069115717906,0.697005956229538,0,20,low,Logon activity outside working hours,Delilah Pearl Schneider,Delilah.Pearl.Schneider@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,2010-05.csv
DRR0162,2010-01-04,1.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,5.0,0.0,5.0,1.0,12.0,0.0,8.0,8.0,1.0,11.0,0.0,314845.0,28622.272727272728,5.0,3.0,17.0,12.0,5.0,1.0,15,USB activity detected,1,0.03851412325416026,0,0.514403998729205,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
DRR0162,2010-01-05,1.0,1.0,0.0,1.0,8.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.20222115569661042,0,0.062437232063938336,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
DRR0162,2010-01-06,1.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.23077637295118797,0,0.05025018539244101,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
DRR0162,2010-01-07,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.23645274305257802,0,0.05202160257083001,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
DRR0162,2010-01-08,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24050968498880276,0,0.029387747032837967,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
DRR0162,2010-01-11,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.20414430982305876,0,0.03533996768729446,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
DRR0162,2010-01-13,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24050968498880276,0,0.029387747032837967,0.697005956229538,0,15,low,USB activity detected,Dante Raja Roberts,Dante.Raja.Roberts@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen,2010-12.csv
EAH0466,2010-01-04,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,25.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15386.0,15386.0,2.0,1.0,2.0,1.0,1.0,1.0,45,USB activity detected; High file copy activity,1,0.08630077269059089,0,0.20580642451708364,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Ethan Arden Hays,Ethan.Arden.Hays@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,2010-01.csv
EAH0466,2010-01-06,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,27.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.13426177176113302,0,0.06004319595095392,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Ethan Arden Hays,Ethan.Arden.Hays@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,2010-01.csv
EAH0466,2010-01-07,2.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,25.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.12007095359136621,0,0.09850990510596658,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Ethan Arden Hays,Ethan.Arden.Hays@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,2010-01.csv
EAH0466,2010-01-08,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,26.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.1180581580291774,0,0.06603158622612748,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Ethan Arden Hays,Ethan.Arden.Hays@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,2010-01.csv
EDA0684,2010-01-06,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Logon activity outside working hours,1,0.2022079337021564,0,0.0427761008030773,0.697005956229538,0,20,low,Logon activity outside working hours,Edward Dean Anthony,Edward.Dean.Anthony@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,2010-01.csv
EDA0684,2010-01-07,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Logon activity outside working hours,1,0.2543368308857394,0,0.04029176788212439,0.697005956229538,0,20,low,Logon activity outside working hours,Edward Dean Anthony,Edward.Dean.Anthony@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,2010-01.csv
EDB0714,2010-01-04,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45938.0,45938.0,2.0,1.0,1.0,1.0,0.0,1.0,15,USB activity detected,1,0.174358248620812,0,0.18419290955980516,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-05,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.23643228612295497,0,0.05707511694974386,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-06,1.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.22533945786541815,0,0.0576221367679816,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-07,1.0,1.0,0.0,1.0,8.0,4.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2038929267025122,0,0.05874218195243046,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-08,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2308861893688779,0,0.03367677648907804,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-11,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2290339102880541,0,0.037354675290764694,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-12,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.19327893685299052,0,0.04205639343334844,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
EDB0714,2010-01-13,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24050968498880276,0,0.029387747032837967,0.697005956229538,0,15,low,USB activity detected,Eden Deborah Ball,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,2010-11.csv
