user,day,logon_events,logoff_events,logon_outside_hours,unique_logon_pcs,usb_events,usb_connect_events,usb_disconnect_events,usb_outside_hours,unique_usb_pcs,file_copy_events,file_copy_outside_hours,unique_files_copied,unique_file_pcs,http_events,http_outside_hours,unique_urls,unique_domains,unique_http_pcs,email_events,email_outside_hours,total_email_size,avg_email_size,total_attachments,emails_with_attachments,to_recipients_count,cc_recipients_count,bcc_recipients_count,unique_email_pcs,rule_score,rule_reasons,anomaly_prediction,anomaly_score,is_anomaly,autoencoder_reconstruction_error,autoencoder_threshold,autoencoder_is_anomaly,risk_score,risk_level,alert_reason,employee_name,email,role,business_unit,functional_unit,department,team,supervisor,ldap_source_file
DEB0782,2010-01-05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dakota Edward Brady,Dakota.Edward.Brady@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,2011-05.csv
DEB0782,2010-01-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dakota Edward Brady,Dakota.Edward.Brady@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,2011-05.csv
DEB0782,2010-01-07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dakota Edward Brady,Dakota.Edward.Brady@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,2011-05.csv
DFH0188,2010-01-04,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,27.0,0.0,27.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,92118.0,30706.0,2.0,1.0,6.0,3.0,2.0,1.0,45,USB activity detected; High file copy activity,1,0.013322195063472764,0,0.7683540571369749,0.697005956229538,1,75,high,USB activity detected; High file copy activity; AI anomaly detected by TensorFlow Autoencoder,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-05,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,27.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.12429521818915745,0,0.08133389712933653,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-06,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,25.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.10217036391341638,0,0.11059896919110439,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-07,2.0,0.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,22.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.1336121215262711,0,0.0913699117655168,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-08,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,23.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.141839455365387,0,0.041618373540930315,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-11,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,26.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.1180581580291774,0,0.06603158622612748,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-12,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,24.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,USB activity detected; High file copy activity,1,0.13302661650006153,0,0.04423025012868565,0.697005956229538,0,45,medium,USB activity detected; High file copy activity,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFH0188,2010-01-13,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24138913393585137,0,0.034578884745784924,0.697005956229538,0,15,low,USB activity detected,Dean Flynn Hines,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,2011-05.csv
DFR0218,2010-01-04,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,11.0,0.0,328244.0,29840.363636363636,4.0,2.0,19.0,7.0,0.0,1.0,35,Logon activity outside working hours; Multiple PCs used for logon,1,0.023653622582343825,0,0.13582881575410413,0.697005956229538,0,35,medium,Logon activity outside working hours; Multiple PCs used for logon,Daria Felicia Rowland,Daria.Felicia.Rowland@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,2011-05.csv
DFR0218,2010-01-05,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,159469.0,22781.285714285714,4.0,2.0,10.0,1.0,0.0,1.0,0,,1,0.15724704726593203,0,0.06954821962906817,0.697005956229538,0,0,low,No suspicious behavior detected,Daria Felicia Rowland,Daria.Felicia.Rowland@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,2011-05.csv
DFR0218,2010-01-06,6.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Logon activity outside working hours; Multiple PCs used for logon,1,0.039531390419569434,0,0.922430664601526,0.697005956229538,1,65,high,Logon activity outside working hours; Multiple PCs used for logon; AI anomaly detected by TensorFlow Autoencoder,Daria Felicia Rowland,Daria.Felicia.Rowland@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,2011-05.csv
DFR0218,2010-01-07,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Logon activity outside working hours,1,0.20806636614290203,0,0.03031814517863815,0.697005956229538,0,20,low,Logon activity outside working hours,Daria Felicia Rowland,Daria.Felicia.Rowland@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,2011-05.csv
DGF0443,2010-01-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,332893.0,36988.11111111111,0.0,0.0,17.0,3.0,0.0,1.0,0,,1,0.21978004519049849,0,0.06600608758402204,0.697005956229538,0,0,low,No suspicious behavior detected,Dustin Gage Franco,Dustin.Gage.Franco@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,2011-05.csv
DGF0443,2010-01-05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dustin Gage Franco,Dustin.Gage.Franco@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,2011-05.csv
DGF0443,2010-01-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dustin Gage Franco,Dustin.Gage.Franco@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,2011-05.csv
DGF0443,2010-01-07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dustin Gage Franco,Dustin.Gage.Franco@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,2011-05.csv
DGM0754,2010-01-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,447186.0,29812.4,0.0,0.0,25.0,7.0,0.0,1.0,0,,1,0.18338330313260598,0,0.15756589740797083,0.697005956229538,0,0,low,No suspicious behavior detected,Declan Gareth Mclaughlin,Declan.Gareth.Mclaughlin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2010-01.csv
DGM0754,2010-01-05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,316788.0,31678.8,0.0,0.0,15.0,3.0,0.0,1.0,0,,1,0.2355409981680489,0,0.06119430337398073,0.697005956229538,0,0,low,No suspicious behavior detected,Declan Gareth Mclaughlin,Declan.Gareth.Mclaughlin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2010-01.csv
DGM0754,2010-01-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Declan Gareth Mclaughlin,Declan.Gareth.Mclaughlin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2010-01.csv
DGM0754,2010-01-07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Declan Gareth Mclaughlin,Declan.Gareth.Mclaughlin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2010-01.csv
DGN0480,2010-01-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,454902.0,30326.8,11.0,3.0,23.0,9.0,0.0,1.0,0,,1,0.15385344681861096,0,0.15667215954222669,0.697005956229538,0,0,low,No suspicious behavior detected,Donovan Garth Nieves,Donovan.Garth.Nieves@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,2011-03.csv
DGN0480,2010-01-05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31741.0,31741.0,0.0,0.0,1.0,2.0,0.0,1.0,0,,1,0.2498863437643824,0,0.017018918609356014,0.697005956229538,0,0,low,No suspicious behavior detected,Donovan Garth Nieves,Donovan.Garth.Nieves@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,2011-03.csv
DGN0480,2010-01-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867569939187,0.697005956229538,0,0,low,No suspicious behavior detected,Donovan Garth Nieves,Donovan.Garth.Nieves@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,2011-03.csv
DGN0480,2010-01-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.28618955719068606,0,0.022899285315399524,0.697005956229538,0,0,low,No suspicious behavior detected,Donovan Garth Nieves,Donovan.Garth.Nieves@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,2011-03.csv
DGW0752,2010-01-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,463411.0,30894.066666666666,19.0,8.0,21.0,6.0,0.0,1.0,0,,1,0.13763580725483227,0,0.2092146308583388,0.697005956229538,0,0,low,No suspicious behavior detected,Dennis Gray Wilson,Dennis.Gray.Wilson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2011-05.csv
DGW0752,2010-01-05,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.2969290837883688,0,0.021493754532291038,0.697005956229538,0,0,low,No suspicious behavior detected,Dennis Gray Wilson,Dennis.Gray.Wilson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2011-05.csv
DGW0752,2010-01-06,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.2969290837883688,0,0.021493754532291038,0.697005956229538,0,0,low,No suspicious behavior detected,Dennis Gray Wilson,Dennis.Gray.Wilson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2011-05.csv
DGW0752,2010-01-07,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.2969290837883688,0,0.021493754532291038,0.697005956229538,0,0,low,No suspicious behavior detected,Dennis Gray Wilson,Dennis.Gray.Wilson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,2011-05.csv
DHM0937,2010-01-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,9.0,1.0,9.0,0.0,253662.0,28184.666666666668,5.0,3.0,16.0,5.0,0.0,1.0,0,,1,0.15202947809224965,0,0.06017047282301616,0.697005956229538,0,0,low,No suspicious behavior detected,Dominic Howard Mcconnell,Dominic.Howard.Mcconnell@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,2011-05.csv
DHM0937,2010-01-05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,186191.0,31031.833333333332,2.0,2.0,10.0,3.0,0.0,1.0,0,,1,0.23268160765291213,0,0.026071593314819952,0.697005956229538,0,0,low,No suspicious behavior detected,Dominic Howard Mcconnell,Dominic.Howard.Mcconnell@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,2011-05.csv
DHM0937,2010-01-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dominic Howard Mcconnell,Dominic.Howard.Mcconnell@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,2011-05.csv
DHM0937,2010-01-07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.30578393868340736,0,0.004233867826321486,0.697005956229538,0,0,low,No suspicious behavior detected,Dominic Howard Mcconnell,Dominic.Howard.Mcconnell@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,2011-05.csv
DIB0081,2010-01-04,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,248566.0,31070.75,5.0,4.0,15.0,4.0,0.0,1.0,15,USB activity detected,1,0.07966674728419787,0,0.21275389893697588,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-05,2.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.20411111182763758,0,0.06946062981945414,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-06,3.0,2.0,0.0,2.0,6.0,3.0,3.0,0.0,1.0,12.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.14181945697097392,0,0.17622846180288704,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-07,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,12.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.1950845813667198,0,0.07164996203964247,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-08,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.20918704781614778,0,0.02541740156256517,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-11,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,13.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.1757035074014066,0,0.032416826526328754,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-12,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.20394893691682536,0,0.02463885376788887,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0081,2010-01-13,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.24050968498880276,0,0.029387747032837967,0.697005956229538,0,15,low,USB activity detected,Drew Ivan Beck,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,2010-07.csv
DIB0285,2010-01-04,1.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,119853.0,29963.25,3.0,2.0,5.0,1.0,0.0,1.0,15,USB activity detected,1,0.12018158799136314,0,0.1003182819178873,0.697005956229538,0,15,low,USB activity detected,Deanna Imelda Blanchard,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,2010-08.csv
DIB0285,2010-01-05,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2339467796911417,0,0.06003208253189664,0.697005956229538,0,15,low,USB activity detected,Deanna Imelda Blanchard,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,2010-08.csv
DIB0285,2010-01-06,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.23643228612295497,0,0.05707511694974386,0.697005956229538,0,15,low,USB activity detected,Deanna Imelda Blanchard,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,2010-08.csv
DIB0285,2010-01-07,1.0,0.0,0.0,1.0,6.0,3.0,3.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2133865775356834,0,0.055817262952321645,0.697005956229538,0,15,low,USB activity detected,Deanna Imelda Blanchard,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,2010-08.csv
DIB0285,2010-01-08,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.22508479258999203,0,0.041893755833660756,0.697005956229538,0,15,low,USB activity detected,Deanna Imelda Blanchard,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,2010-08.csv
DIB0285,2010-01-11,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,USB activity detected,1,0.2290339102880541,0,0.037354675290764694,0.697005956229538,0,15,low,USB activity detected,Deanna Imelda Blanchard,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,2010-08.csv
